"date","close","volume","open","high","low"
"2010/08/12","108.6300","236334600.0000","107.6500","109.0200","107.6000"
"2010/08/11","109.3000","272663700.0000","110.6500","110.6900","109.1200"
"2010/08/10","112.3750","242664600.0000","112.0300","112.9800","111.3701"
"2010/08/09","112.9920","120456100.0000","112.9200","113.1800","112.3200"
"2010/08/06","112.3920","239586600.0000","111.7400","112.5700","110.9200"
"2010/08/05","112.8500","140340000.0000","112.2500","112.9100","112.0800"
"2010/08/04","112.9700","157967500.0000","112.5300","113.1100","112.1600"
"2010/08/03","112.2200","146423500.0000","112.4800","112.7700","111.8500"
"2010/08/02","112.7600","188026000.0000","111.9900","112.9400","111.5400"
"2010/07/30","110.2700","219876800.0000","109.1700","110.8600","108.9800"
"2010/07/29","110.2900","219964300.0000","111.5200","111.8200","109.4100"
"2010/07/28","110.8300","162865200.0000","111.3200","111.6600","110.4600"
"2010/07/27","111.5500","204763900.0000","112.1700","112.2900","111.1100"
"2010/07/26","111.5600","181958600.0000","110.6000","111.6700","110.2900"
"2010/07/23","110.4100","221870000.0000","109.2400","110.5700","108.9300"
"2010/07/22","109.4610","274415000.0000","108.3400","109.9400","108.3300"
"2010/07/21","107.0700","264321600.0000","109.0400","109.0700","106.6300"
"2010/07/20","108.4800","257757300.0000","105.8700","108.5600","105.8200"
"2010/07/19","107.2900","186368900.0000","107.0500","107.6300","106.2200"
"2010/07/16","106.6600","282573200.0000","109.0900","109.2059","106.4500"
"2010/07/15","109.6800","231540900.0000","109.6100","110.0600","108.1700"
"2010/07/14","109.6510","184293000.0000","109.3100","110.0800","108.8600"
"2010/07/13","109.6600","212458800.0000","109.1500","110.0900","108.9300"
"2010/07/12","108.0300","130931500.0000","107.6000","108.2400","107.1500"
"2010/07/09","107.9600","144916800.0000","107.1300","107.9700","106.9300"
"2010/07/08","107.1600","210591300.0000","107.0000","107.2800","105.9100"
"2010/07/07","106.1075","253408900.0000","103.1300","106.2400","103.0200"
"2010/07/06","102.8700","255745000.0000","103.6400","104.3700","101.8800"
"2010/07/02","102.2000","233248900.0000","103.1100","103.4200","101.6200"
"2010/07/01","102.7600","382583100.0000","103.1500","103.4900","101.1300"
"2010/06/30","103.2200","283142200.0000","103.9200","104.8800","102.8800"
"2010/06/29","104.2100","373112900.0000","106.0200","107.5114","103.5500"
"2010/06/28","107.5300","168860700.0000","108.0300","108.3200","107.1400"
"2010/06/25","107.8675","237589600.0000","107.7400","108.4200","106.7700"
"2010/06/24","107.4200","265929500.0000","108.6900","108.8300","107.1400"
"2010/06/23","109.2300","254488900.0000","109.6400","110.0300","108.4800"
"2010/06/22","109.5700","238681300.0000","111.4100","111.9000","109.4100"
"2010/06/21","111.4100","212533600.0000","113.1200","113.2000","110.7900"
"2010/06/18","111.7290","173745700.0000","111.8300","112.1300","111.3700"
"2010/06/17","112.1400","263023200.0000","112.2800","112.3300","111.0500"
"2010/06/16","111.9600","216047200.0000","111.4200","112.4200","111.2000"
"2010/06/15","112.0000","237627200.0000","110.2800","112.1000","110.0900"
"2010/06/14","109.5090","206915100.0000","110.5200","111.1200","109.4000"
"2010/06/11","109.6800","215029800.0000","108.1900","109.7500","108.1200"
"2010/06/10","109.1500","317628700.0000","107.8600","109.2800","106.0426"
"2010/06/09","106.0500","267733000.0000","107.2400","108.2800","105.6000"
"2010/06/08","106.6200","357464300.0000","105.5700","106.8300","104.6500"
"2010/06/07","105.4900","264297100.0000","107.2000","107.6100","105.4100"
"2010/06/04","106.8200","395144300.0000","108.6100","109.3300","106.4650"
"2010/06/03","110.7100","226433600.0000","110.6500","111.0600","109.5800"
"2010/06/02","110.3300","239971300.0000","108.0800","110.3400","107.5091"
"2010/06/01","107.5300","277218100.0000","108.3500","109.9500","107.3700"
"2010/05/28","109.3690","297247700.0000","110.6400","110.7240","108.8500"
"2010/05/27","110.7600","300322900.0000","109.1900","110.8000","108.7801"
"2010/05/26","107.1700","348589200.0000","108.4800","109.4700","106.8500"
"2010/05/25","107.8180","395592100.0000","105.1100","107.8700","104.3800"
"2010/05/24","107.7100","268944400.0000","108.5200","109.3900","107.6100"
"2010/05/21","109.1150","500570100.0000","105.9100","109.3800","105.3612"
"2010/05/20","107.5400","526825300.0000","109.3800","109.8900","107.4700"
"2010/05/19","111.7600","394299200.0000","111.7700","112.7700","110.3600"
"2010/05/18","112.4000","359962000.0000","114.8800","115.2200","112.0300"
"2010/05/17","113.9500","325675700.0000","114.2000","114.5200","111.7700"
"2010/05/14","113.8900","345411800.0000","115.1200","115.3300","112.8700"
"2010/05/13","115.9900","234274000.0000","117.1300","117.6800","115.8900"
"2010/05/12","117.4500","235276200.0000","116.2900","117.6200","116.0900"
"2010/05/11","115.8300","314167300.0000","115.0700","117.3600","114.9100"
"2010/05/10","116.1600","395889300.0000","115.8100","116.6500","114.9100"
"2010/05/07","111.2600","636646500.0000","112.6400","113.7700","109.4100"
"2010/05/06","112.9420","636110600.0000","116.2600","117.0000","105.0000"
"2010/05/05","116.8200","328918100.0000","116.5600","117.8000","115.9700"
"2010/05/04","117.5200","359946000.0000","119.0100","119.0300","116.9200"
"2010/05/03","120.3500","182589100.0000","119.3800","120.6800","119.2000"
"2010/04/30","118.8125","269823100.0000","120.8800","121.0100","118.7800"
"2010/04/29","120.8575","193616000.0000","120.1000","121.1100","120.0700"
"2010/04/28","119.3800","300484300.0000","119.0500","119.6800","118.2700"
"2010/04/27","118.4800","354853700.0000","120.6500","121.3346","118.2500"
"2010/04/26","121.3500","143312400.0000","121.8500","122.1200","121.2300"
"2010/04/23","121.8125","177208400.0000","120.9400","121.8600","120.6300"
"2010/04/22","121.0200","239011900.0000","119.8100","121.1700","119.1200"
"2010/04/21","120.6600","192774000.0000","120.9500","121.2300","119.9900"
"2010/04/20","120.8800","157442600.0000","120.5600","120.9800","119.8710"
"2010/04/19","119.8100","217574200.0000","119.0100","119.9300","118.4700"
"2010/04/16","119.3600","364325500.0000","120.8600","121.2850","118.7500"
"2010/04/15","121.2900","144448700.0000","120.9900","121.5654","120.9500"
"2010/04/14","121.1900","160140900.0000","120.2700","121.1900","120.0800"
"2010/04/13","119.8300","124954500.0000","119.6200","120.0400","119.0000"
"2010/04/12","119.7400","110188000.0000","119.7000","120.0500","119.5600"
"2010/04/09","119.5500","132635100.0000","119.0200","119.6000","118.8000"
"2010/04/08","118.7725","158465200.0000","117.9500","118.9700","117.6000"
"2010/04/07","118.3600","184416600.0000","118.8000","119.3567","117.8100"
"2010/04/06","119.0400","110182400.0000","118.4200","119.2500","118.2900"
"2010/04/05","118.7600","105614000.0000","118.2500","118.8400","117.9200"
"2010/04/01","117.8000","161056900.0000","117.8000","118.2500","117.1000"
"2010/03/31","117.0000","160870200.0000","116.9500","117.5200","116.6100"
"2010/03/30","117.4000","145679900.0000","117.4600","117.8300","116.9100"
"2010/03/29","117.3200","134244600.0000","117.1699","117.5300","116.6886"
"2010/03/26","116.5820","205608400.0000","116.8700","117.4200","116.1200"
"2010/03/25","116.6500","222757400.0000","117.6300","118.1666","116.5100"
"2010/03/24","116.8400","191154700.0000","116.9700","117.4264","115.5800"
"2010/03/23","117.4100","182598300.0000","116.7600","117.5100","116.3800"
"2010/03/22","116.5925","184070400.0000","115.3100","116.8000","115.2400"
"2010/03/19","115.9700","225478300.0000","116.9600","117.2930","115.5200"
"2010/03/18","117.0375","196293000.0000","117.1100","117.2700","116.5700"
"2010/03/17","117.1000","177130700.0000","116.7600","117.4800","116.4198"
"2010/03/16","116.4100","168533300.0000","115.8100","116.5200","115.4900"
"2010/03/15","115.4900","146525400.0000","115.2600","115.5750","114.6000"
"2010/03/12","115.4600","161859700.0000","115.9500","115.9700","115.1400"
"2010/03/11","115.4500","160377000.0000","114.7000","115.4800","114.3500"
"2010/03/10","114.9700","185839000.0000","114.5100","115.2750","114.4100"
"2010/03/09","114.4600","154340600.0000","113.9300","114.9900","113.8700"
"2010/03/08","114.2700","114509000.0000","114.2600","114.5200","114.0700"
"2010/03/05","114.2500","176038600.0000","113.3700","114.3400","113.1000"
"2010/03/04","112.6410","135516000.0000","112.4500","112.8000","112.0300"
"2010/03/03","112.3000","150523700.0000","112.4900","112.9700","112.0200"
"2010/03/02","112.2000","160899700.0000","112.3700","112.7400","112.0000"
"2010/03/01","111.8900","147491700.0000","111.2000","112.0000","111.1700"
"2010/02/26","110.7400","173335700.0000","110.7700","111.1200","110.1100"
"2010/02/25","110.6700","258973200.0000","109.2400","110.7500","108.9400"
"2010/02/24","110.8200","175741500.0000","110.1400","111.0000","109.8600"
"2010/02/23","109.8100","205757700.0000","110.8600","111.2000","109.5200"
"2010/02/22","111.1600","132094900.0000","111.5500","111.5800","110.8300"
"2010/02/19","111.1400","215383900.0000","110.6200","111.5700","110.3600"
"2010/02/18","110.9100","192670600.0000","110.0800","111.1400","110.0350"
"2010/02/17","110.2600","168582500.0000","110.2700","110.4100","109.7400"
"2010/02/16","109.7400","159023700.0000","108.8600","109.8500","107.8210"
"2010/02/12","108.0400","304188900.0000","106.9900","108.1012","106.5100"
"2010/02/11","108.1300","223328000.0000","106.8700","108.2500","106.2500"
"2010/02/10","107.0100","240309700.0000","107.0500","107.6000","106.1100"
"2010/02/09","107.2200","337683600.0000","107.1300","108.1500","106.2700"
"2010/02/08","105.8900","223906900.0000","106.7400","107.3300","105.8099"
"2010/02/05","106.6600","493465700.0000","106.5600","106.8800","104.5800"
"2010/02/04","106.4400","355839900.0000","108.9800","109.0300","106.4200"
"2010/02/03","109.8300","172501600.0000","109.8800","110.4815","109.5100"
"2010/02/02","110.3800","216191100.0000","109.2600","110.5900","108.8800"
"2010/02/01","109.0600","187326700.0000","108.1500","109.0700","107.5008"
"2010/01/29","107.3900","310371900.0000","109.0400","109.8000","107.2200"
"2010/01/28","108.5700","315478800.0000","110.1900","110.2500","107.9100"
"2010/01/27","109.8300","271473300.0000","109.1700","110.0800","108.3300"
"2010/01/26","109.3100","210551500.0000","109.3400","110.4700","109.0400"
"2010/01/25","109.7700","186679800.0000","110.2100","110.4100","109.4100"
"2010/01/22","109.2100","345327900.0000","111.2000","111.7416","109.0900"
"2010/01/21","111.7000","342731900.0000","113.9200","114.2700","111.5600"
"2010/01/20","113.8900","216265600.0000","114.2800","114.4500","112.9800"
"2010/01/19","115.0600","138628400.0000","113.6200","115.1300","113.5900"
"2010/01/15","113.6400","212091500.0000","114.7300","114.8400","113.2000"
"2010/01/14","114.9300","115606800.0000","114.4900","115.1400","114.4200"
"2010/01/13","114.6200","161722400.0000","113.9500","114.9400","113.3700"
"2010/01/12","113.6600","166485200.0000","113.9700","114.2100","113.2200"
"2010/01/11","114.7300","105811800.0000","115.0800","115.1300","114.2350"
"2010/01/08","114.5700","126268300.0000","113.8900","114.6200","113.6600"
"2010/01/07","114.1900","130497000.0000","113.5000","114.3300","113.1800"
"2010/01/06","113.7100","116001900.0000","113.5200","113.9900","113.4300"
"2010/01/05","113.6300","111492400.0000","113.2600","113.6800","112.8500"
"2010/01/04","113.3300","118851200.0000","112.3700","113.3900","111.5100"
"2009/12/31","111.4400","90091230.0000","112.7700","112.8000","111.3900"
"2009/12/30","112.5200","72944850.0000","112.2300","112.6500","112.1700"
"2009/12/29","112.5620","80503280.0000","113.0100","113.0300","112.5500"
"2009/12/28","112.7200","87373660.0000","112.9000","112.9900","112.3200"
"2009/12/24","112.4800","39677470.0000","112.1900","112.6000","111.9948"
"2009/12/23","111.9500","111734000.0000","112.0000","112.1100","111.5000"
"2009/12/22","111.7300","91645530.0000","111.5700","111.9700","111.4250"
"2009/12/21","111.3300","117938000.0000","110.7600","111.7000","110.7600"
"2009/12/18","110.2100","172357900.0000","110.2000","110.3000","109.2800"
"2009/12/17","110.1800","183230200.0000","110.7200","110.9300","110.0800"
"2009/12/16","111.5200","154997000.0000","111.8000","112.1300","111.2700"
"2009/12/15","111.3500","120346500.0000","111.4600","111.9200","111.0000"
"2009/12/14","111.8700","106648400.0000","111.8700","112.0000","105.4760"
"2009/12/11","111.1100","124787000.0000","111.1100","111.3600","110.6100"
"2009/12/10","110.6400","137953200.0000","110.7000","111.1200","110.4500"
"2009/12/09","110.0210","154955200.0000","109.5800","110.1800","109.0200"
"2009/12/08","109.6100","169682100.0000","110.0400","110.7725","109.2700"
"2009/12/07","110.8400","127748100.0000","110.9100","111.5300","110.4900"
"2009/12/04","111.0100","274866000.0000","111.8400","112.3800","110.0400"
"2009/12/03","110.3800","166891400.0000","111.5500","112.1800","110.2900"
"2009/12/02","111.2500","131400700.0000","111.2800","112.0100","110.9200"
"2009/12/01","111.3000","159513500.0000","110.9200","111.6600","110.7300"
"2009/11/30","109.9400","160641000.0000","109.4800","110.2000","108.1200"
"2009/11/27","109.5700","126001800.0000","108.4000","110.3200","108.2900"
"2009/11/25","111.3800","109466100.0000","111.1700","111.5000","110.8200"
"2009/11/24","110.9900","138282200.0000","111.0000","111.2022","110.0100"
"2009/11/23","110.8200","147833400.0000","110.7200","111.7400","110.6000"
"2009/11/20","109.4300","134150100.0000","109.2500","109.7600","109.0100"
"2009/11/19","109.8200","208636800.0000","110.5100","111.3059","109.1300"
"2009/11/18","111.2700","156287400.0000","111.2600","111.4300","110.5700"
"2009/11/17","111.3390","146868500.0000","110.9200","111.3900","110.5000"
"2009/11/16","111.2100","209541600.0000","110.3800","111.6900","110.3200"
"2009/11/13","109.6200","150929300.0000","109.3100","110.0900","108.7500"
"2009/11/12","109.0300","157033600.0000","110.0000","110.5700","108.7500"
"2009/11/11","110.1500","169196100.0000","110.3100","110.8200","109.6200"
"2009/11/10","109.5900","171621000.0000","109.3100","109.9300","108.9700"
"2009/11/09","109.5700","159144500.0000","107.9500","109.6300","107.8700"
"2009/11/06","107.1300","170894100.0000","106.2600","107.4000","106.0500"
"2009/11/05","106.8501","179750000.0000","105.6600","106.8800","105.4400"
"2009/11/04","104.9200","247415400.0000","105.5100","106.3300","104.6500"
"2009/11/03","104.6500","227284800.0000","103.7400","104.8000","103.5400"
"2009/11/02","104.3200","254115800.0000","104.1300","105.4100","103.0800"
"2009/10/30","103.5600","325473400.0000","106.3000","106.6200","103.4400"
"2009/10/29","106.6500","197945100.0000","105.1900","106.8600","104.9400"
"2009/10/28","104.4100","247467700.0000","106.1500","106.4783","104.3500"
"2009/10/27","106.4200","252480700.0000","107.0300","107.3900","106.1600"
"2009/10/26","106.9100","241602500.0000","108.2000","109.3100","106.6100"
"2009/10/23","108.0800","239912100.0000","109.6900","109.7600","107.6300"
"2009/10/22","109.3300","237166400.0000","108.1900","109.6800","107.5000"
"2009/10/21","108.2300","225245200.0000","109.0400","110.3100","108.1500"
"2009/10/20","109.2110","180806300.0000","109.9500","109.9850","108.6800"
"2009/10/19","109.7900","159301500.0000","109.0700","110.1300","108.7300"
"2009/10/16","108.8900","191968600.0000","108.8000","109.2700","108.2300"
"2009/10/15","109.7100","173759800.0000","108.7800","109.7100","108.7300"
"2009/10/14","109.3100","191312300.0000","108.7200","109.4200","107.4174"
"2009/10/13","107.4600","157297800.0000","107.3900","107.7132","106.7600"
"2009/10/12","107.6800","117859000.0000","107.7600","108.0900","107.2800"
"2009/10/09","107.2600","134960100.0000","106.6400","107.2600","106.3600"
"2009/10/08","106.6100","183096400.0000","106.5500","107.1700","105.8449"
"2009/10/07","105.8000","158901900.0000","105.2700","105.9100","105.0700"
"2009/10/06","105.5100","202423200.0000","104.7700","106.1100","104.7100"
"2009/10/05","104.0200","149779400.0000","102.9000","104.3200","102.6000"
"2009/10/02","102.4900","224619100.0000","102.0200","103.1000","101.9900"
"2009/10/01","103.0000","280556000.0000","105.3400","105.7331","102.9500"
"2009/09/30","105.5900","253976300.0000","106.3600","106.4600","104.6200"
"2009/09/29","106.0000","133480900.0000","106.5100","107.0200","105.7800"
"2009/09/28","106.3200","118149800.0000","104.8500","106.5500","104.8300"
"2009/09/25","104.4500","204009000.0000","104.7800","105.3600","104.0900"
"2009/09/24","105.0100","228477500.0000","106.4100","106.6400","104.5500"
"2009/09/23","106.1800","225745100.0000","107.3200","108.0300","105.9900"
"2009/09/22","107.0700","142636200.0000","107.0800","107.3700","106.6000"
"2009/09/21","106.4500","151762900.0000","105.8900","107.0000","105.6600"
"2009/09/18","106.7200","153708000.0000","107.1500","107.1600","106.3600"
"2009/09/17","107.1600","227264900.0000","107.1700","108.0600","106.5700"
"2009/09/16","107.3200","205927200.0000","106.1000","107.3400","105.7288"
"2009/09/15","105.7200","196614900.0000","105.4500","106.1100","104.7600"
"2009/09/14","105.2800","149466700.0000","103.8800","105.4600","103.1500"
"2009/09/11","104.7700","152247000.0000","104.9900","105.3000","104.2800"
"2009/09/10","104.7900","162723300.0000","103.8000","104.8600","103.2200"
"2009/09/09","103.7300","154405300.0000","103.1200","104.0800","102.8000"
"2009/09/08","102.9400","132760800.0000","103.0000","103.0500","102.3900"
"2009/09/04","102.0600","142577900.0000","100.8500","102.0900","100.5500"
"2009/09/03","100.6500","143299600.0000","100.4000","100.7700","99.5900"
"2009/09/02","99.8200","171505900.0000","99.7800","100.4400","99.5700"
"2009/09/01","100.2000","321103400.0000","101.9500","103.2400","99.9900"
"2009/08/31","102.4600","175906700.0000","102.3700","102.5800","101.7900"
"2009/08/28","103.3800","146958500.0000","104.2300","104.3500","102.6700"
"2009/08/27","103.4000","195812500.0000","103.1100","103.7200","101.9400"
"2009/08/26","103.1700","194107500.0000","102.8400","103.6400","102.4900"
"2009/08/25","103.1600","214733900.0000","103.3700","104.2600","102.9400"
"2009/08/24","102.9600","190984100.0000","103.3900","103.9500","102.5900"
"2009/08/21","102.9700","224426700.0000","101.8200","103.1300","101.6200"
"2009/08/20","100.9900","173902500.0000","100.0900","101.2200","99.8700"
"2009/08/19","99.9600","192202200.0000","98.3100","100.3000","98.2100"
"2009/08/18","99.0900","173385600.0000","98.5300","99.4400","98.3500"
"2009/08/17","98.3100","237584200.0000","98.8500","98.9500","98.1150"
"2009/08/14","100.7900","199574400.0000","101.5200","101.6000","99.7000"
"2009/08/13","101.5700","176343600.0000","101.2600","101.6100","100.2600"
"2009/08/12","100.8000","218707400.0000","99.5600","101.5600","99.5100"
"2009/08/11","99.7300","157225900.0000","100.5400","100.6100","99.4600"
"2009/08/10","100.9900","130676800.0000","100.7400","101.2200","100.2700"
"2009/08/07","101.2020","220578000.0000","100.9400","102.0300","100.3900"
"2009/08/06","99.8900","193030700.0000","100.8700","101.0200","99.4200"
"2009/08/05","100.4100","184253100.0000","100.7700","100.8550","99.5800"
"2009/08/04","100.7000","176566200.0000","99.9900","100.8400","99.7800"
"2009/08/03","100.4400","175319400.0000","99.8500","100.5300","99.3100"
"2009/07/31","98.8100","207289600.0000","98.6500","99.4700","98.3800"
"2009/07/30","98.6700","225340200.0000","98.8300","99.8300","98.6000"
"2009/07/29","97.6520","194216200.0000","97.4400","98.0880","96.9800"
"2009/07/28","97.8900","186422400.0000","97.6600","98.3700","97.0600"
"2009/07/27","98.3500","158899700.0000","97.8800","98.4000","97.3400"
"2009/07/24","98.0600","153733300.0000","97.2000","98.1400","96.6900"
"2009/07/23","97.6610","258236200.0000","95.6100","98.0800","95.5300"
"2009/07/22","95.5500","195906600.0000","94.9600","96.1300","94.8900"
"2009/07/21","95.5700","217310000.0000","95.8700","95.9000","94.4200"
"2009/07/20","95.1310","164038800.0000","94.6800","95.2900","94.1900"
"2009/07/17","94.1300","138442800.0000","94.0600","94.3200","93.5400"
"2009/07/16","93.1100","231074900.0000","93.0000","94.5100","92.8200"
"2009/07/15","93.2600","219797600.0000","91.8100","93.5100","90.6795"
"2009/07/14","90.6100","181176400.0000","90.3800","90.6900","89.7300"
"2009/07/13","90.1020","216764400.0000","88.3100","90.1700","87.5900"
"2009/07/10","87.9600","173364200.0000","87.7000","88.4900","87.3500"
"2009/07/09","88.1700","163715000.0000","88.6100","88.9000","87.9100"
"2009/07/08","88.0000","247835800.0000","88.5900","88.8000","87.0000"
"2009/07/07","88.0600","198431900.0000","89.7100","89.8200","88.0000"
"2009/07/06","89.8000","170497400.0000","88.9400","89.9300","88.6600"
"2009/07/02","89.8100","212100800.0000","91.1300","92.3624","89.7600"
"2009/07/01","92.3300","172930700.0000","92.3400","93.2300","92.2100"
"2009/06/30","91.9500","228763900.0000","92.7200","93.0600","91.2700"
"2009/06/29","92.7000","168354800.0000","92.1100","92.8200","91.6000"
"2009/06/26","91.8400","167514900.0000","91.7700","92.2400","91.2700"
"2009/06/25","92.0800","278994000.0000","89.6700","92.1700","89.5700"
"2009/06/24","90.1180","211484500.0000","90.1600","91.0800","89.6000"
"2009/06/23","89.3500","188081900.0000","89.4700","89.8800","88.8500"
"2009/06/22","89.2800","247203700.0000","91.1400","91.1900","89.2500"
"2009/06/19","92.0400","213279800.0000","92.5800","92.7000","91.5200"
"2009/06/18","92.2190","211345100.0000","91.6900","92.6700","91.2500"
"2009/06/17","91.5500","223351100.0000","91.6000","92.3300","90.8300"
"2009/06/16","91.6400","226966200.0000","93.2300","93.2900","91.5800"
"2009/06/15","92.9000","224098900.0000","93.9600","94.0200","92.4000"
"2009/06/12","95.0800","184346500.0000","94.4000","95.1400","94.0000"
"2009/06/11","94.8200","274230400.0000","94.5800","96.1100","94.5600"
"2009/06/10","94.4000","295597300.0000","95.4800","95.4900","93.1900"
"2009/06/09","94.6400","224906100.0000","94.6900","95.1450","94.0200"
"2009/06/08","94.1600","238468700.0000","93.8400","95.1000","93.0400"
"2009/06/05","94.5500","284191200.0000","95.4900","95.6700","93.8000"
"2009/06/04","94.5300","209742800.0000","94.0000","94.6700","93.3000"
"2009/06/03","93.6500","235273100.0000","94.0400","94.1300","92.7600"
"2009/06/02","94.8500","230349800.0000","94.4000","95.3700","87.5300"
"2009/06/01","94.7700","276099500.0000","93.6700","95.1700","93.4300"
"2009/05/29","92.5300","258258000.0000","91.4200","93.7000","90.6800"
"2009/05/28","90.9200","289003100.0000","90.4600","91.3400","89.1000"
"2009/05/27","89.6700","245960700.0000","91.4400","91.7500","89.5300"
"2009/05/26","91.3000","236155900.0000","88.3600","91.5600","88.3200"
"2009/05/22","89.0200","166715100.0000","89.4600","90.0000","88.6800"
"2009/05/21","89.2100","258399500.0000","89.4600","89.8000","88.2600"
"2009/05/20","90.5100","285345200.0000","91.9500","92.8000","90.4100"
"2009/05/19","91.1200","205693300.0000","91.1800","91.9700","90.8100"
"2009/05/18","91.2300","241366600.0000","89.5500","91.3400","88.5702"
"2009/05/15","88.7100","271434900.0000","89.3700","90.0000","88.1500"
"2009/05/14","89.4400","259817600.0000","88.7200","90.1200","88.5000"
"2009/05/13","88.6800","269312300.0000","89.7400","90.0100","88.5000"
"2009/05/12","90.9700","282172000.0000","91.6300","91.8300","89.8500"
"2009/05/11","91.2400","247542200.0000","91.7000","92.1100","91.0400"
"2009/05/08","92.9800","299006300.0000","92.0300","93.2200","90.9110"
"2009/05/07","90.8600","317296300.0000","93.0100","93.1500","90.2800"
"2009/05/06","92.1410","291256300.0000","91.6800","92.2000","90.6100"
"2009/05/05","90.5700","242915500.0000","90.5700","90.9300","89.8400"
"2009/05/04","90.8800","286443500.0000","88.5500","90.9400","88.3800"
"2009/05/01","87.8900","235618800.0000","87.4400","88.2100","86.7200"
"2009/04/30","87.4200","301054900.0000","88.5500","89.0200","86.9200"
"2009/04/29","87.3900","311269600.0000","86.5200","88.3600","86.3000"
"2009/04/28","85.5700","247528400.0000","84.9700","86.5900","84.7600"
"2009/04/27","85.8400","289491900.0000","85.6800","87.0100","85.5400"
"2009/04/24","86.6600","287604200.0000","86.0300","87.3100","85.6900"
"2009/04/23","85.3700","319572400.0000","84.7100","85.4200","83.6300"
"2009/04/22","84.5400","341145700.0000","84.2900","86.3400","84.0700"
"2009/04/21","85.0600","300230900.0000","82.8200","85.1300","82.7500"
"2009/04/20","83.4300","293430700.0000","85.5400","87.0489","83.3400"
"2009/04/17","87.0800","258522800.0000","86.8300","87.6500","86.1400"
"2009/04/16","86.5000","335001800.0000","85.9300","87.1500","84.7700"
"2009/04/15","85.2500","250500300.0000","83.8400","85.4200","83.6100"
"2009/04/14","84.3500","276057700.0000","85.0300","85.7600","84.0800"
"2009/04/13","85.8300","224708700.0000","84.9200","86.5400","84.5800"
"2009/04/09","85.8100","269505000.0000","84.6700","85.8200","84.3300"
"2009/04/08","82.5300","230082500.0000","82.0600","82.9400","81.5400"
"2009/04/07","81.6500","258894500.0000","82.2500","82.6500","81.5100"
"2009/04/06","83.6000","264712900.0000","83.3400","84.2747","82.2900"
"2009/04/03","84.2600","284492900.0000","83.4900","84.2800","82.6700"
"2009/04/02","83.4300","475980100.0000","83.0800","84.6100","81.1296"
"2009/04/01","81.0600","376598800.0000","78.5300","81.4200","78.3300"
"2009/03/31","79.5200","362533100.0000","79.5600","81.0800","79.0500"
"2009/03/30","78.7900","323870500.0000","79.8000","79.8700","77.9600"
"2009/03/27","81.6100","319721000.0000","82.0500","82.5300","81.3100"
"2009/03/26","83.1100","421528400.0000","82.2500","83.3000","81.3200"
"2009/03/25","81.4500","440654200.0000","81.2300","82.7000","79.0600"
"2009/03/24","80.6000","330263900.0000","81.2400","82.3600","80.5100"
"2009/03/23","82.2200","419865700.0000","78.7400","82.2900","78.3100"
"2009/03/20","76.7100","371022100.0000","78.7600","78.9100","76.5300"
"2009/03/19","78.9400","428426400.0000","80.9300","81.0000","78.6900"
"2009/03/18","79.9300","468196700.0000","77.8100","80.9000","77.0700"
"2009/03/17","78.1800","356790700.0000","76.0700","78.3600","75.4500"
"2009/03/16","75.8600","360356100.0000","76.9600","77.9700","75.8100"
"2009/03/13","76.0900","336785600.0000","76.0100","76.9800","74.7300"
"2009/03/12","75.5000","409556900.0000","72.6200","75.7500","71.9700"
"2009/03/11","72.6400","356603100.0000","73.0000","73.7500","71.8300"
"2009/03/10","72.1700","405794300.0000","69.5100","72.3700","69.3700"
"2009/03/09","68.1100","379708400.0000","67.9500","70.0000","67.7300"
"2009/03/06","68.9200","490389400.0000","69.4000","70.4500","67.1000"
"2009/03/05","68.8000","485124800.0000","70.1000","71.7300","68.1700"
"2009/03/04","71.7300","461728200.0000","71.2300","72.8700","70.0729"
"2009/03/03","70.0700","443277000.0000","71.6100","71.7000","69.6400"
"2009/03/02","70.6000","426171400.0000","72.5200","73.9169","70.3700"
"2009/02/27","73.9300","470430700.0000","74.0100","75.6872","73.8100"
"2009/02/26","75.6200","363095700.0000","77.8200","79.6667","75.5300"
"2009/02/25","76.8720","461709400.0000","77.1400","78.4200","75.6300"
"2009/02/24","77.4800","426139900.0000","75.2900","77.9500","74.7003"
"2009/02/23","74.6500","378919600.0000","78.2700","78.2700","74.5900"
"2009/02/20","77.4200","476967600.0000","76.7300","78.3400","75.7700"
"2009/02/19","78.1810","315719800.0000","79.8400","80.1500","78.0200"
"2009/02/18","79.0300","362356900.0000","79.7900","79.9400","78.2800"
"2009/02/17","79.2200","478265000.0000","80.1600","82.9580","79.1700"
"2009/02/13","82.7600","293715600.0000","83.5500","84.2400","82.7400"
"2009/02/12","83.6600","468794800.0000","82.1700","83.8200","81.0500"
"2009/02/11","83.6000","324406600.0000","83.4500","84.0500","82.4000"
"2009/02/10","83.1100","535895100.0000","86.2700","87.0300","82.4500"
"2009/02/09","87.1000","239233300.0000","86.9600","87.7400","86.3200"
"2009/02/06","86.9790","365725200.0000","84.8600","87.3400","84.6800"
"2009/02/05","84.5700","417477000.0000","82.7000","85.2900","77.7300"
"2009/02/04","83.3300","322653000.0000","84.3000","85.3700","83.0400"
"2009/02/03","83.7400","278318300.0000","83.1000","84.3600","82.2200"
"2009/02/02","82.5800","287986600.0000","81.5700","83.1800","81.3100"
"2009/01/30","82.8300","383282400.0000","84.9800","85.4000","82.2100"
"2009/01/29","84.5500","294306700.0000","86.1100","87.4901","84.4700"
